,text,emotion
610,와인을 마시는 것을 즐기십시오 (최근 시라가 있었음). 만나기를 기대하십시오.,중립
611,Enron은 신용 위험 문제를 해결하기위한 몇 가지 옵션을 제안했으며 20 개는 DWR과 협력하여 20 개의 양쪽에 상호 동의 할 수있는 솔루션에 도달하고 있으며 앞으로 전력 구매 계약을위한 템플릿 역할을 할 수있는 솔루션에 도달했습니다.,중립
612,Enron은 무료입니다.,중립
613,Enron은 DWR과 적극적으로 논의하여 가능한 빨리 전력 구매 계약을 체결하려는 목표로 계약 조건을 설정하고 있습니다.,중립
614,"Enron은 600 파운드의 고릴라 (Gorilla)였으며, 경쟁의 친구들과 거의 많은 것을 화나게했기 때문에 앞으로 나아갈 의향이 줄어 듭니다.",중립
615,Enron은 5 월 16 일에 The Trustee Opening Gala Dinner에서 오후 7시에 칵테일과 오후 8시 30 분에 앉은 저녁 식사를 제공합니다.,중립
616,Robert Levine과의 에피소드 #2와 Sean Platt와 David Wright와의 에피소드 #3이 이제 라이브입니다!,중립
617,Jacqueline Garlick과 Johnny B. Truant와의 에피소드 #8과 함께 에피소드 #7이 이제 라이브입니다!,중립
618,진정으로 경쟁력있는 소매 전기 시장 = 01*입법 차량 CLE : SB27X 샌디에고의 가격 변동성으로부터 보호받은 유일한 고객입니다.,중립
619,예상 세금 마감일 : 자영업 근로자 및 IRS에 분기 별 예상 세금 납부를 해야하는 다른 개인의 경우 4 월 16 일은 2001 년 첫 번째 할부 마감일이기도합니다.,중립
620,당신과 당신의 가족은 여기에 살고 있지 않더라도 당신과 당신의 가족은 자주 나에게 사랑 받고 돌보고 생각했습니다! 나는 끔찍한 것을 의미하지는 않았지만 단지 당신을 생각하고 당신이 알고 싶어했습니다.,중립
621,당신이 그것을 믿지 않을 수도 있지만.,중립
622,매 3 박 무료 여행 8 월 24 일 -2 월 22 일!,중립
623,모두가 학년도를 준비하고 있습니다.,중립
624,모두가 지금 사람들이 필요한 것 같습니다.,중립
625,집행위원회 주간 회의 날짜 : 4 월 23 일 월요일 : 오전 11시,중립
626,집행위원회 주간 회의 날짜 : 1 월 29 일 월요일 : 오전 11시,중립
627,저장하는 마지막 날!,중립
628,마지막 날은 20% 할인 + 무료 배송!,중립
629,마지막 주말에 Bogo + 15% 할인 + 무료 배송!,중립
630,"브라질 브라질의 민영화 의제, 2001 년 6 월 14 일 목요일 등록 및 대륙 아침 식사 : 8:00-8:15 A.",중립
631,FTR 계약;LRC 및 ST 65에서 가스를 받고 배달하는 데 사용됩니다. .2999,중립
632,참고 로이 이메일을 삭제하기 전에.,중립
633,"참고로, 나는 당신에게 금요일 콜인 정보가 포함 된 메모에 대한 응답으로 ""감사합니다""메모를 보내려고했지만 대신 Steve로 갔다.",중립
634,"참고로, 나는 당신에게 금요일 콜인 정보가 포함 된 메모에 대한 응답으로 감사의 말을 보내려고했지만 대신 Steve로 갔다.",중립
635,"참고로, 금요일에 Ozzie와 Heather와 다른 회사에 대해 마지막으로 논의했을 때, 그들은 다른 회사에 FCE 또는 CRRA에 대한 기밀 유지 의무를 위반하지 않고 일반적인 지위를 알리기 위해 전화 할 계획이었습니다.",중립
636,"참고로.그녀는 계곡 주위를 전달하고 있으며, 나는 그녀가 챔버 사인을 가지고 있는지 확인하기 위해 후속 조치를 취할 것입니다.",중립
637,Facebook은 모든 친구들과 의사 소통하고 연락을 유지하는 데 도움이됩니다.,중립
638,구매자 가이 보증을 서면으로 명시 적으로 면제하지 않는 한 열 속도 보증을 충족시키지 못하면 수락을 방지해야합니다.,중립
639,Fawcett와 Harris는 그 전화를해야합니다.,중립
640,Fed Ref는 이제 사용 가능합니다.,중립
641,궁금한 점이 있으면이 이메일에 자유롭게 답장하십시오.,중립
642,"일찍 구매하는 마지막 날, 7 월 판매의 크리스마스와 함께 큰 절약",중립
643,"마지막으로, 나는 언젠가 내일까지 준비된 ""기술 섹션""초안을 가져야합니다.",중립
644,"마지막으로, 나는 언젠가 내일까지 기술 섹션 초안을 준비해야합니다.",중립
645,"마지막으로, 나는 FERC 청문회의 사본을 얻으려고 노력하고 있습니다.",중립
646,마지막으로 질문이 있거나 어려움이나 기능 요청이 있으면 help@addappt.com으로 이메일을 보내주십시오.,중립
647,"마지막으로, 재무부 및 연준 은행 공무원의 일반적인 의견이 있었으며, 증권 거래소 지불을 보장하고, NY 상품 거래소에 동일한 보증이 적용될 것이라고 가정합니다 (그러나이 소비는 공개 의견으로 직접 검증되거나 해결되지 않았습니다).",중립
648,"괜찮지 만, 기존 요율을 모든 목적으로 의지 율을 만듭니다.",중립
649,친구로부터 더 많은 이메일을 받고 싶지 않은 경우 $ 링크를 따르십시오.,중립
650,"8 월 포워드의 경우, 우리는 불균형이 클린턴의 수영장에 있기 때문에 실제 계량 생산량에 대해 청구해야한다고 생각합니다.",중립
651,"예를 들어, 모든 ""XYZ Company""구매는 함께 표시됩니다 (아래 샘플 참조).",중립
652,"예를 들어, 모든 XYZ 회사 구매는 함께 표시됩니다 (아래 샘플 참조).",중립
653,"4 월 16 일 주에 오찬의 경우 4 월 16 일, 17 일, 18 일 또는 19 일에 구입할 수 있습니다.",중립
654,프로그램의 리소스 관리 및 코칭 부분의 경우 프로그램의 가능한 변경 사항을 먼저 어디에서 찾을 수 있는지 기다리십시오.,중립
655,"그 가치가있는 것에 대해, 나는 이것을 읽었고, Laura Tyson 또는 Larry Summers가 서명한다면, 나는 제안을 발전시키는 데 상상할 수있는 역할을 수행 할 수있는 능력에 미치는 영향에 대해 심각한 우려가 있습니다 (우리의 이해를 이해합니다.성공의 가능성은 다소 빈약합니다).",중립
656,용서해주십시오. 그러나 오늘 우리는 몇시에 얘기 했습니까?,중립
657,지각을 용서하십시오.,중립
658,GISB는 독립형 자격이며 그의 대표는 Enron의 표현과 동일하지 않으므로 걱정할 유일한 고객의 관심이 GISB 자체라고 주장 할 수 있습니다.,중립
659,Dodger와 Adam $ 링크와 함께 게임 목요일에 게임 하이라이트,중립
660,Garden State Paper- 폐쇄 및 전환 문제에 대한 고용 법 조언을 제공했습니다.,중립
661,Garth D .. 캠프 garthcamp@hotmail.com,중립
662,8 월 4-10 일이 다가오는 괴짜 주,중립
663,일반적으로 대부분의 직원은 ENA의 일부이며 모든 도매 사업에 서비스를 제공합니다.,중립
664,"그들이 여기있어 기뻐요.그들이 조직과 그들의 직업을 배우면서 상당한 기여를 할 수 있다고 믿습니다.사업을 배우기 위해 올바른 일을하지만, 현재까지의 기부금은 보너스 지불을 보증하기에 충분히 중요하지 않습니다 ...",중립
665,우리가 거기에 도착하고 있다는 소식을 듣고 기쁩니다.,중립
666,당신이 개를 얻게 된 것을 기쁘게 생각합니다.휴스턴 기론은 단지 하나 없이는 옳지 않은 것처럼 보이지 않았습니다.,중립
667,목표는 당신이 추적을 유지하는 데 도움이되고 인생에 중요합니다.,중립
668,좋은 아침 미국,중립
669,"안녕하세요, 저는이 광고 가이 회사의 인턴이되고 싶기 때문에이 광고 가이 직업에 대한 사람을 찾지 못했기를 정말로 바라고 있습니다.",중립
670,Kim과 Martha에 대한 좋은 아이디어-Pls는 내일 다음 회의를 위해 줄을 서서 (Martha Benner에게 전화하여 일정을 잡으십시오) DF,중립
671,"우리 뉴스 레터에서 작별 인사, 만나서 미안 해요.",중립
672,Schroeder Re : Nordpool에 메시지를 받았습니다. 오늘 어느 시점에서 그에게 다시 들어 보도록 설명하고 그 정보를 문서에 삭제할 수 있습니다.,중립
673,당신의 음성 사서함이 있습니다.,중립
674,내 옷을 꺼내야 해!,중립
675,대단해 - 우리는 13 일과 14 일에 당신을 뵙기를 기대합니다.,중립
676,그의 생각을 위해 Dave에게 전달하는 것.,중립
677,"인사 Justin과 Laura : 우리가 논의했듯이, 우리가 논의했듯이, 입법부에서 일하는 사람들의 상당한 연합이 Hertzberg의 AB1X에 포함되어 있으며 최근에 주지사가 서명 한 직접 액세스에 대한 금지를 제거하려고 시도합니다.",중립
678,인사말 : 음성 메일을 남겼습니다.,중립
679,"여러분, Swank는 나와 함께 동력의 미드 마켓 그룹에 합류하여 차이를 만들겠다고 약속했습니다.",중립
680,"여러분, 파워 그룹에서 돈을 얻는 것은 매우 어려울 것입니다.",중립
681,"Gwyn은 오늘 밤 저녁 식사를 위해 우리와 함께오고, Kay는 내일에 들러 왔습니다. 그녀는 내가 물건을해야한다면 Cameron을 보라고 제안했습니다.",중립
682,"한동안 당신과 이야기하지 않았고, 나는 인사하기 위해 빠른 메모를 보내겠다고 생각했습니다.",중립
683,행복한 월요일,중립
684,해리 : 내 음성 사서함에 따라.,중립
685,그래도 들어갈 수 없었습니다.,중립
686,그는 소송 문제와 관련하여 Enron과 그 조언과 협력하기로 동의합니다.,중립
687,그는 또한 그들이 SW 파워 풀의 다른 발전소 프로젝트를보고 있고 우리와 논의하고 싶다는 것을 알려주었습니다.,중립
688,그는 ENA와 접촉하자마자 Calpine의 관심을 끌었습니다.3. Christina는 그녀가 답과 반소에서했던 것처럼 비 경쟁이지 않은 합의는 치명적으로 과도한 것으로 주장했다.,중립
689,"그는 날개에서 득점 할 수 있지만, 작은 전진으로서의 방어적인 제한 때문에 더 많은 내부에서 플레이하게 될 것입니다.",중립
690,그는 그들에게 또 다른 반동하는 날개와 득점자에게 Rashard Lewis를 다시 서명한다면 득점자에게 제공합니다.,중립
691,"그는 소방차 전체에 올라가서 운전석에 들어가서 ""드라이브""에 들어갔다.",중립
692,나는 답을 모르기 때문에 내가 당신에게 전달하고 있다는 질문이 있습니다.,중립
693,그는 새로운 직책이 제공되는지 확인하기 위해 한 달 동안 기다릴 것입니다.,중립
694,그는 일하는 동안 아내와 함께있는 간병인을 구하기 위해 매일 매우 합리적인 시간에 직장을 떠날 수 있어야합니다.,중립
695,그는 유틸리티의 모든 부서가 채권자 명단에 대한 정보를 모으고 5 월 중순까지 파산 판사 Dennis Montali에 제출되기 위해 몇 주를 보냈다고 말했다.,중립
696,그는 당신에게 데이터를 보낼 것입니다.,중립
697,그는 업스트림 캐피탈 마켓 그룹 (Producer Finance)에서 John Thompson 및 Scott Josey와 함께 일합니다.,중립
698,그는 오늘 RTO 워크샵에서 DC에 있지만 내일 여기에있을 것이라고 생각합니다.,중립
699,다음은 이번 주에 시도해 볼 수있는 몇 가지 다른 훌륭한 계획입니다.,중립
700,다음은 입찰 주간 스프레드 시트 배포에 추가 할 두 가지 주소입니다.,중립
701,다음 주에 나를 붙잡는 방법은 다음과 같습니다.,중립
702,다음은 보고서 가이 작업 요청에 대한 그래프의 방법과 유형에 대한 준비된 것입니다.,중립
703,오늘 아침 토론을 바탕으로 결론을 내린 내용은 다음과 같습니다.,중립
704,다음은 여러분과 공유하고 싶은 메모입니다.,중립
705,이번 주 트위터에서 추세는 다음과 같습니다.,중립
706,마침내 OT 질문에 대한 이메일 응답이 있습니다.,중립
707,"Hertzberg는 일부 총회 회원 들이이 법안이 서두르고 있다는 것을 두려워한다고 인정했지만, 국회의원들은 에너지 위기와 그 세부 사항에 대해 잘 알고 있다고 말했다.",중립
708,이봐 - 방금 하루 동안 전자 우편물을 확인했습니다.,중립
709,"안녕 제프, 몰리가 오늘 나가서 내일 만나고 있습니다.",중립
710,"안녕하세요 캠, Pinterest에서하고있는 모든 일을 다른 세계와 공유 할 준비가되지 않았다면 비밀 보드를 확인하고 싶을 수도 있습니다.",중립
711,안녕 마가렛 : 월요일 아침에 내 의견을 먼저 얻을게요.,중립
712,안녕하세요 여기에 이번 주 상위 5 가지 팁이 있습니다 ...,중립
713,"흠, 압력이 마이크에 약간 도착하는 것처럼 들립니다.",중립
714,휴일 월요일 돈 01:22 PM -02 9 월 13 일,중립
715,당신이 준비했을 때 나에게 holla,중립
716,바라건대 그녀는 둘 다 만들 것입니다.,중립
717,지금 핫 : 최대 40% 할인을 절약하십시오!,중립
718,호텔은 3 일 이상의 밤을 유지합니다,중립
719,"휴스턴, 텍사스 77079 전화 +1-281-366-4507 팩스 +1-281-366-5090 이메일 zaiontj@bp.com",중립
